nom;taille;temps;comparaison;echange;couleur
Tri a bulle;50;0.00017809995915740728;1189;595;#EECC66
Tri a bulle;50;0.00026519998209550977;1224;572;#EECC66
Tri a bulle;50;0.00019190000602975488;1210;618;#EECC66
Tri a bulle;50;0.00038139999378472567;1197;607;#EECC66
Tri a bulle;50;0.0002294000005349517;1224;653;#EECC66
Tri a bulle;50;0.00016350002260878682;1180;588;#EECC66
Tri a bulle;50;0.00018649999401532114;1225;717;#EECC66
Tri a bulle;50;0.00023800000781193376;1189;564;#EECC66
Tri a bulle;50;0.00016299998969770968;1189;494;#EECC66
Tri a bulle;50;0.00012890002108179033;1222;678;#EECC66
Tri a bulle;50;0.0001838000025600195;1170;667;#EECC66
Tri a bulle;51;0.00012749998131766915;1230;612;#EECC66
Tri a bulle;51;0.00011969998013228178;1197;581;#EECC66
Tri a bulle;51;0.00019019999308511615;1197;670;#EECC66
Tri a bulle;51;0.00015490001533180475;1247;567;#EECC66
Tri a bulle;51;0.00014799999189563096;1269;637;#EECC66
Tri a bulle;52;0.00012859998969361186;1320;538;#EECC66
Tri a bulle;52;0.0001373999984934926;1323;697;#EECC66
Tri a bulle;52;0.00019789999350905418;1305;624;#EECC66
Tri a bulle;52;0.0001345000055152923;1290;691;#EECC66
Tri a bulle;52;0.00012630000128410757;1248;539;#EECC66
Tri a bulle;53;0.00012919999426230788;1357;514;#EECC66
Tri a bulle;53;0.00014999997802078724;1368;669;#EECC66
Tri a bulle;53;0.00022170000011101365;1378;747;#EECC66
Tri a bulle;53;0.0001382000045850873;1368;682;#EECC66
Tri a bulle;53;0.00013910001143813133;1342;647;#EECC66
Tri a bulle;54;0.00015840004198253155;1421;861;#EECC66
Tri a bulle;54;0.0001474000164307654;1431;714;#EECC66
Tri a bulle;54;0.00022230000467970967;1430;786;#EECC66
Tri a bulle;54;0.00014409999130293727;1395;742;#EECC66
Tri a bulle;54;0.00017450001905672252;1403;600;#EECC66
Tri a bulle;55;0.00015979999443516135;1482;812;#EECC66
Tri a bulle;55;0.00014650000957772136;1475;709;#EECC66
Tri a bulle;55;0.00022079999325796962;1479;744;#EECC66
Tri a bulle;55;0.00015210002311505377;1482;745;#EECC66
Tri a bulle;55;0.0001568000006955117;1470;751;#EECC66
Tri a bulle;56;0.0001626000157557428;1519;822;#EECC66
Tri a bulle;56;0.0001563999685458839;1530;813;#EECC66
Tri a bulle;56;0.00021709996508434415;1485;773;#EECC66
Tri a bulle;56;0.000159399991389364;1525;803;#EECC66
Tri a bulle;56;0.00015800000983290374;1485;779;#EECC66
Tri a bulle;57;0.00021999998716637492;1593;855;#EECC66
Tri a bulle;57;0.00016449997201561928;1590;838;#EECC66
Tri a bulle;57;0.00021680002100765705;1551;781;#EECC66
Tri a bulle;57;0.00016450000111944973;1505;780;#EECC66
Tri a bulle;57;0.00016789999790489674;1568;779;#EECC66
Tri a bulle;58;0.00016559998039156199;1632;768;#EECC66
Tri a bulle;58;0.00016150000737980008;1647;823;#EECC66
Tri a bulle;58;0.00021679996279999614;1643;667;#EECC66
Tri a bulle;58;0.00015919998986646533;1562;715;#EECC66
Tri a bulle;58;0.00019210000755265355;1653;858;#EECC66
Tri a bulle;59;0.00018120004096999764;1633;868;#EECC66
Tri a bulle;59;0.00019679998513311148;1656;843;#EECC66
Tri a bulle;59;0.0002481000265106559;1701;920;#EECC66
Tri a bulle;59;0.0001737999846227467;1656;911;#EECC66
Tri a bulle;59;0.00017419998766854405;1710;740;#EECC66
Tri a bulle;60;0.00017419998766854405;1715;742;#EECC66
Tri a bulle;60;0.00018550001550465822;1764;943;#EECC66
Tri a bulle;60;0.0001735000405460596;1704;705;#EECC66
Tri a bulle;60;0.0002853999612852931;1760;1025;#EECC66
Tri a bulle;60;0.00010790000669658184;1742;813;#EECC66
Tri a bulle;60;0.00015809998149052262;1634;776;#EECC66
Tri a bulle;60;0.0001873999717645347;1715;936;#EECC66
Tri a bulle;60;0.00019180000526830554;1742;917;#EECC66
Tri a bulle;60;0.00024530000519007444;1755;895;#EECC66
Tri a bulle;60;0.00031209998996928334;1665;893;#EECC66
Tri a bulle;60;0.0002473000204190612;1734;967;#EECC66
Tri a bulle;60;0.00040469999657943845;1715;845;#EECC66
