nom;taille;temps;comparaison;echange;couleur
Tri par seaux;29;1.5199999324977398e-05;12;62;#2EC4B6
Tri par seaux;29;2.7000001864507794e-05;14;64;#2EC4B6
Tri par seaux;30;2.4500011932104826e-05;8;65;#2EC4B6
Tri par seaux;30;2.47000134550035e-05;18;69;#2EC4B6
Tri par seaux;30;2.5100016500800848e-05;15;69;#2EC4B6
Tri par seaux;30;2.440001117065549e-05;14;68;#2EC4B6
Tri par seaux;30;1.699995482340455e-05;13;69;#2EC4B6
Tri par seaux;30;2.5099958293139935e-05;15;69;#2EC4B6
Tri par seaux;30;3.270001616328955e-05;13;65;#2EC4B6
Tri par seaux;30;3.44999716617167e-05;14;67;#2EC4B6
Tri par seaux;30;3.9700011257082224e-05;11;64;#2EC4B6
Tri par seaux;30;2.370000584051013e-05;10;66;#2EC4B6
Tri par seaux;30;3.430002834647894e-05;14;69;#2EC4B6
Tri par seaux;30;4.7900015488266945e-05;12;65;#2EC4B6
Tri par seaux;30;2.6499968953430653e-05;14;68;#2EC4B6
Tri par seaux;30;2.4800014216452837e-05;9;63;#2EC4B6
Tri par seaux;30;2.7399975806474686e-05;11;66;#2EC4B6
Tri par seaux;30;4.719995195046067e-05;11;64;#2EC4B6
Tri par seaux;30;4.640000406652689e-05;11;64;#2EC4B6
Tri par seaux;30;1.7499998648418114e-05;13;64;#2EC4B6
Tri par seaux;30;3.920000744983554e-05;13;68;#2EC4B6
Tri par seaux;30;3.890000516548753e-05;12;69;#2EC4B6
Tri par seaux;30;2.509998739697039e-05;8;65;#2EC4B6
Tri par seaux;30;3.3499993151053786e-05;11;65;#2EC4B6
Tri par seaux;30;3.4500000765547156e-05;19;69;#2EC4B6
Tri par seaux;30;2.5100016500800848e-05;10;66;#2EC4B6
Tri par seaux;30;2.370000584051013e-05;12;65;#2EC4B6
Tri par seaux;30;4.9700000090524554e-05;12;65;#2EC4B6
Tri par seaux;30;4.230000195093453e-05;9;64;#2EC4B6
Tri par seaux;30;3.23000131174922e-05;12;69;#2EC4B6
Tri par seaux;30;7.939999341033399e-05;15;68;#2EC4B6
Tri par seaux;30;4.600000102072954e-05;23;75;#2EC4B6
