nom;taille;temps;comparaison;echange;couleur
Tri par insertion;117;0.0004325000336393714;3729;3618;#997700
Tri par insertion;117;0.0003960999893024564;3446;3335;#997700
Tri par insertion;117;0.00039229996036738157;3667;3553;#997700
Tri par insertion;118;0.00038620003033429384;3422;3312;#997700
Tri par insertion;118;0.0004293000092729926;3647;3534;#997700
Tri par insertion;118;0.0004028999828733504;3466;3354;#997700
Tri par insertion;119;0.00041909998981282115;3639;3523;#997700
Tri par insertion;119;0.00041340000461786985;3631;3518;#997700
Tri par insertion;119;0.00042130000656470656;3624;3509;#997700
Tri par insertion;120;0.00040339998668059707;3520;3404;#997700
Tri par insertion;120;0.0004010000266134739;3597;3483;#997700
Tri par insertion;120;0.0004427999956533313;3862;3746;#997700
Tri par insertion;120;0.0003951000398956239;3856;3738;#997700
Tri par insertion;120;0.0004547999706119299;3559;3446;#997700
Tri par insertion;120;0.0008734000148251653;3596;3482;#997700
Tri par insertion;120;0.0005606000195257366;3599;3483;#997700
Tri par insertion;120;0.00037399999564513564;3592;3475;#997700
Tri par insertion;121;0.00039979995926842093;3608;3497;#997700
Tri par insertion;121;0.0004189000464975834;3715;3599;#997700
Tri par insertion;121;0.0004890999989584088;4209;4091;#997700
Tri par insertion;122;0.0004225000157020986;3770;3651;#997700
Tri par insertion;122;0.00045299995690584183;3954;3837;#997700
Tri par insertion;122;0.0004467000253498554;3835;3720;#997700
Tri par insertion;123;0.0004132000030949712;3648;3533;#997700
Tri par insertion;123;0.00043020001612603664;3681;3562;#997700
Tri par insertion;123;0.0004529000143520534;3849;3734;#997700
Tri par insertion;124;0.00041969999438151717;3713;3596;#997700
Tri par insertion;124;0.00043869996443390846;3768;3648;#997700
Tri par insertion;124;0.00046499999007210135;4098;3978;#997700
Tri par insertion;125;0.0004202999989502132;3719;3600;#997700
Tri par insertion;125;0.00044460000935941935;3855;3738;#997700
Tri par insertion;125;0.0004390000249259174;3921;3801;#997700
Tri par insertion;126;0.0004322999739088118;3857;3736;#997700
Tri par insertion;126;0.00045789999421685934;3932;3811;#997700
Tri par insertion;126;0.00046850001672282815;4103;3984;#997700
Tri par insertion;127;0.000507200020365417;4398;4275;#997700
Tri par insertion;127;0.000450999999884516;3860;3737;#997700
Tri par insertion;127;0.00046880001900717616;4114;3993;#997700
Tri par insertion;128;0.0004849000251851976;4218;4096;#997700
Tri par insertion;128;0.0005033999914303422;4357;4237;#997700
Tri par insertion;128;0.0004993999609723687;4255;4132;#997700
Tri par insertion;129;0.0004771000239998102;4511;4392;#997700
Tri par insertion;129;0.00045779999345541;3937;3811;#997700
Tri par insertion;129;0.000492399965878576;4269;4145;#997700
Tri par insertion;130;0.0005105999880470335;4474;4346;#997700
Tri par insertion;130;0.0005324000376276672;4643;4518;#997700
Tri par insertion;130;0.0004759000148624182;4248;4121;#997700
Tri par insertion;130;0.00043890002416446805;4415;4289;#997700
Tri par insertion;130;0.0005593000096268952;4485;4361;#997700
Tri par insertion;130;0.0009785000002011657;4639;4513;#997700
Tri par insertion;130;0.00061779998941347;4344;4220;#997700
Tri par insertion;130;0.0005707000382244587;4465;4337;#997700
Tri par insertion;131;0.0004978000069968402;4332;4208;#997700
Tri par insertion;131;0.0005692999693565071;5040;4913;#997700
Tri par insertion;131;0.0005348999984562397;4806;4681;#997700
Tri par insertion;132;0.0005254000425338745;4565;4437;#997700
Tri par insertion;132;0.0005286000086925924;4984;4858;#997700
Tri par insertion;132;0.0009312999900430441;4114;3988;#997700
Tri par insertion;133;0.00045499997213482857;4008;3880;#997700
Tri par insertion;133;0.0004702999722212553;4384;4254;#997700
Tri par insertion;133;0.0005494999932125211;4872;4747;#997700
Tri par insertion;134;0.0006081999745219946;5349;5223;#997700
Tri par insertion;134;0.0005064000142738223;4402;4273;#997700
Tri par insertion;134;0.0005803999956697226;4902;4773;#997700
Tri par insertion;135;0.0004910000134259462;4422;4293;#997700
Tri par insertion;135;0.0005728999967686832;5014;4887;#997700
Tri par insertion;135;0.0005449000163935125;4599;4470;#997700
Tri par insertion;136;0.0005607999628409743;4977;4845;#997700
Tri par insertion;136;0.0005577999982051551;4885;4754;#997700
Tri par insertion;136;0.000546799972653389;4848;4717;#997700
Tri par insertion;137;0.0005510000046342611;4798;4666;#997700
Tri par insertion;137;0.000514900020789355;4458;4326;#997700
Tri par insertion;137;0.0005379000212997198;4646;4516;#997700
Tri par insertion;138;0.0005630999803543091;4993;4860;#997700
Tri par insertion;138;0.0005206000059843063;4464;4333;#997700
Tri par insertion;138;0.0005086000310257077;4502;4368;#997700
Tri par insertion;139;0.0005710999830625951;5031;4899;#997700
Tri par insertion;139;0.0005654999986290932;4947;4812;#997700
Tri par insertion;139;0.0005541000282391906;4787;4655;#997700
Tri par insertion;140;0.0006036999984644353;5355;5220;#997700
Tri par insertion;140;0.0005766000249423087;5053;4920;#997700
Tri par insertion;140;0.000546499970369041;4877;4742;#997700
Tri par insertion;140;0.0004757999558933079;4641;4506;#997700
Tri par insertion;140;0.0006532000261358917;5204;5067;#997700
Tri par insertion;140;0.0007068999693728983;4759;4627;#997700
Tri par insertion;140;0.0006682000239379704;4761;4627;#997700
Tri par insertion;140;0.0004849000251851976;4542;4406;#997700
Tri par insertion;141;0.0005605000187642872;5321;5184;#997700
Tri par insertion;141;0.0005569999921135604;4878;4743;#997700
Tri par insertion;141;0.0006164999795146286;5424;5287;#997700
