nom;taille;temps;comparaison;echange;couleur
Tri par tas;31;8.289999095723033e-05;432;129;#FDE725
Tri par tas;31;5.050003528594971e-05;420;125;#FDE725
Tri par tas;31;4.1599967516958714e-05;444;133;#FDE725
Tri par tas;31;5.269999383017421e-05;420;125;#FDE725
Tri par tas;31;5.9900019550696015e-05;444;133;#FDE725
Tri par tas;31;4.080001963302493e-05;438;131;#FDE725
Tri par tas;31;7.069998537190259e-05;414;123;#FDE725
Tri par tas;32;4.1899969801306725e-05;447;133;#FDE725
Tri par tas;32;4.379998426884413e-05;441;131;#FDE725
Tri par tas;32;8.540000999346375e-05;438;130;#FDE725
Tri par tas;32;5.100003909319639e-05;423;125;#FDE725
Tri par tas;32;5.229999078437686e-05;429;127;#FDE725
Tri par tas;32;4.040001658722758e-05;435;129;#FDE725
Tri par tas;32;7.720000576227903e-05;459;137;#FDE725
Tri par tas;33;4.569999873638153e-05;483;145;#FDE725
Tri par tas;33;4.4899992644786835e-05;465;139;#FDE725
Tri par tas;33;9.119999594986439e-05;462;138;#FDE725
Tri par tas;33;6.590003613382578e-05;465;139;#FDE725
Tri par tas;33;5.8699981309473515e-05;477;143;#FDE725
Tri par tas;33;4.420001641847193e-05;480;144;#FDE725
Tri par tas;33;7.680000271648169e-05;453;135;#FDE725
Tri par tas;34;4.700000863522291e-05;498;149;#FDE725
Tri par tas;34;4.859996261075139e-05;498;149;#FDE725
Tri par tas;34;9.23000043258071e-05;480;143;#FDE725
Tri par tas;34;9.14999982342124e-05;486;145;#FDE725
Tri par tas;34;4.579999949783087e-05;477;142;#FDE725
Tri par tas;34;5.780000356025994e-05;468;139;#FDE725
Tri par tas;34;4.5599997974932194e-05;492;147;#FDE725
Tri par tas;34;8.19999841041863e-05;489;146;#FDE725
Tri par tas;35;4.700000863522291e-05;492;147;#FDE725
Tri par tas;35;4.9900030717253685e-05;528;159;#FDE725
Tri par tas;35;9.650003630667925e-05;495;148;#FDE725
Tri par tas;35;9.269994916394353e-05;483;144;#FDE725
Tri par tas;35;6.340001709759235e-05;504;151;#FDE725
Tri par tas;35;4.6999979531392455e-05;513;154;#FDE725
Tri par tas;35;8.630001684650779e-05;504;151;#FDE725
Tri par tas;36;5.1099981646984816e-05;537;161;#FDE725
Tri par tas;36;4.999997327104211e-05;516;154;#FDE725
Tri par tas;36;9.869999485090375e-05;513;153;#FDE725
Tri par tas;36;8.789997082203627e-05;525;157;#FDE725
Tri par tas;36;6.540000322274864e-05;531;159;#FDE725
Tri par tas;36;5.040000542066991e-05;543;163;#FDE725
Tri par tas;36;8.9599983766675e-05;528;158;#FDE725
Tri par tas;37;5.3099996875971556e-05;546;164;#FDE725
Tri par tas;37;5.099998088553548e-05;540;162;#FDE725
Tri par tas;37;0.0001216000528074801;549;165;#FDE725
Tri par tas;37;7.71000050008297e-05;549;165;#FDE725
Tri par tas;37;5.219999002292752e-05;543;163;#FDE725
Tri par tas;37;6.880000000819564e-05;552;166;#FDE725
Tri par tas;37;5.3099996875971556e-05;558;168;#FDE725
Tri par tas;37;9.730001329444349e-05;567;171;#FDE725
Tri par tas;38;5.3499999921768904e-05;558;167;#FDE725
Tri par tas;38;5.360000068321824e-05;561;168;#FDE725
Tri par tas;38;0.00011230004020035267;564;169;#FDE725
Tri par tas;38;7.290003122761846e-05;570;171;#FDE725
Tri par tas;38;6.809999467805028e-05;546;163;#FDE725
Tri par tas;38;5.3800002206116915e-05;564;169;#FDE725
Tri par tas;38;9.919999865815043e-05;570;171;#FDE725
Tri par tas;39;5.659996531903744e-05;591;178;#FDE725
Tri par tas;39;5.390000296756625e-05;567;170;#FDE725
Tri par tas;39;0.00011290004476904869;588;177;#FDE725
Tri par tas;39;8.269998943433166e-05;579;174;#FDE725
Tri par tas;39;7.239999831654131e-05;576;173;#FDE725
Tri par tas;39;5.699999746866524e-05;573;172;#FDE725
Tri par tas;39;9.970000246539712e-05;591;178;#FDE725
Tri par tas;40;5.640002200379968e-05;576;172;#FDE725
Tri par tas;40;5.640002200379968e-05;588;176;#FDE725
Tri par tas;40;0.00011510000331327319;615;185;#FDE725
Tri par tas;40;7.51999905332923e-05;588;176;#FDE725
Tri par tas;40;6.509997183457017e-05;624;188;#FDE725
Tri par tas;40;5.7800032664090395e-05;609;183;#FDE725
Tri par tas;40;6.890000076964498e-05;600;180;#FDE725
Tri par tas;40;0.00012449995847418904;597;179;#FDE725
Tri par tas;40;4.0199956856667995e-05;594;178;#FDE725
Tri par tas;40;0.00014899997040629387;618;186;#FDE725
Tri par tas;40;0.00012040004367008805;591;177;#FDE725
Tri par tas;40;5.400000372901559e-05;594;178;#FDE725
Tri par tas;40;0.00010250002378597856;600;180;#FDE725
Tri par tas;40;5.6500022765249014e-05;573;171;#FDE725
Tri par tas;40;0.00013390003005042672;585;175;#FDE725
Tri par tas;40;0.00012590002734214067;597;179;#FDE725
Tri par tas;40;5.8500037994235754e-05;594;178;#FDE725
Tri par tas;40;6.259995279833674e-05;609;183;#FDE725
Tri par tas;40;0.00011930003529414535;609;183;#FDE725
Tri par tas;40;5.760003114119172e-05;615;185;#FDE725
Tri par tas;40;0.0001370999962091446;585;175;#FDE725
Tri par tas;40;7.510004797950387e-05;591;177;#FDE725
Tri par tas;40;6.150000263005495e-05;585;175;#FDE725
Tri par tas;40;8.510000770911574e-05;621;187;#FDE725
Tri par tas;40;7.599999662488699e-05;606;182;#FDE725
Tri par tas;40;0.00011439999798312783;615;185;#FDE725
Tri par tas;40;0.00010370000381954014;612;184;#FDE725
Tri par tas;40;8.190001244656742e-05;585;175;#FDE725
Tri par tas;40;7.619999814778566e-05;612;184;#FDE725
Tri par tas;40;7.259999983943999e-05;588;176;#FDE725
Tri par tas;40;7.730000652372837e-05;615;185;#FDE725
Tri par tas;40;0.00012100001913495362;624;188;#FDE725
Tri par tas;40;0.00012250000145286322;621;187;#FDE725
Tri par tas;40;8.330002310685813e-05;600;180;#FDE725
Tri par tas;40;8.47000046633184e-05;618;186;#FDE725
Tri par tas;40;9.68000094871968e-05;597;179;#FDE725
Tri par tas;40;7.48000165913254e-05;612;184;#FDE725
Tri par tas;40;7.489998824894428e-05;603;181;#FDE725
Tri par tas;40;0.00012439998681657016;618;186;#FDE725
Tri par tas;40;5.889998283237219e-05;606;182;#FDE725
Tri par tas;40;0.00012299997615627944;579;173;#FDE725
Tri par tas;40;3.7300000002460365e-05;603;181;#FDE725
Tri par tas;40;8.350000280188397e-05;630;190;#FDE725
Tri par tas;40;5.9499994677025825e-05;591;177;#FDE725
Tri par tas;40;5.819999933009967e-05;615;185;#FDE725
Tri par tas;40;5.5199998314492404e-05;612;184;#FDE725
Tri par tas;40;6.640000356128439e-05;582;174;#FDE725
