nom;taille;temps;comparaison;echange;couleur
Tri a peigne;120;0.00012560002505779266;1671;380;#21918C
Tri a peigne;120;0.000388299988117069;1552;327;#21918C
Tri a peigne;120;0.0002324000233784318;1552;345;#21918C
Tri a peigne;120;0.0002804999821819365;1552;337;#21918C
Tri a peigne;120;0.00017479999223724008;1552;306;#21918C
Tri a peigne;120;0.00017120002303272486;1552;322;#21918C
Tri a peigne;121;0.00018390000332146883;1563;358;#21918C
Tri a peigne;122;0.00022899999748915434;1579;347;#21918C
Tri a peigne;123;0.00024670001585036516;1588;344;#21918C
Tri a peigne;124;0.0001656000385992229;1596;345;#21918C
Tri a peigne;125;0.00016489997506141663;1611;364;#21918C
Tri a peigne;126;0.00017680000746622682;1752;345;#21918C
Tri a peigne;127;0.00016690004849806428;1641;348;#21918C
Tri a peigne;128;0.0001789000234566629;1781;363;#21918C
Tri a peigne;129;0.00016709999181330204;1666;350;#21918C
Tri a peigne;130;0.00018440000712871552;1681;350;#21918C
Tri a peigne;130;0.00043459999142214656;1681;375;#21918C
Tri a peigne;130;0.0002885999856516719;1810;375;#21918C
Tri a peigne;130;0.00013539998326450586;1939;419;#21918C
Tri a peigne;130;0.0002525000018067658;1681;373;#21918C
Tri a peigne;130;0.00016950001008808613;1681;386;#21918C
Tri a peigne;130;0.00024319998919963837;1810;423;#21918C
Tri a peigne;130;0.0004308999632485211;2068;363;#21918C
Tri a peigne;130;0.00017950002802535892;1681;372;#21918C
Tri a peigne;130;0.00019609997980296612;1681;413;#21918C
Tri a peigne;130;0.0001343999756500125;1810;386;#21918C
Tri a peigne;130;0.000424700032453984;1681;362;#21918C
Tri a peigne;130;0.00025069998810067773;1681;378;#21918C
Tri a peigne;130;0.00023710000095888972;1681;367;#21918C
Tri a peigne;130;0.00019049999536946416;1681;365;#21918C
Tri a peigne;130;0.00019510003039613366;1810;337;#21918C
Tri a peigne;131;0.00018279999494552612;1827;367;#21918C
Tri a peigne;132;0.00018560001626610756;1699;347;#21918C
Tri a peigne;133;0.00019679998513311148;1842;354;#21918C
Tri a peigne;134;0.00019850005628541112;1857;370;#21918C
Tri a peigne;135;0.00018040003487840295;1740;354;#21918C
Tri a peigne;136;0.00018269999418407679;1753;369;#21918C
Tri a peigne;137;0.00019669998437166214;1904;386;#21918C
Tri a peigne;138;0.00018540001474320889;1778;390;#21918C
Tri a peigne;139;0.00018989999080076814;1794;394;#21918C
Tri a peigne;140;0.0001998000079765916;1806;377;#21918C
Tri a peigne;140;0.0004833000130020082;1945;386;#21918C
Tri a peigne;140;0.0003220000071451068;1945;403;#21918C
Tri a peigne;140;0.00012500002048909664;1806;394;#21918C
Tri a peigne;140;0.0002715999726206064;1945;375;#21918C
Tri a peigne;140;0.00020110001787543297;1806;386;#21918C
Tri a peigne;140;0.00022689998149871826;1806;375;#21918C
Tri a peigne;140;0.00039950001519173384;1945;370;#21918C
Tri a peigne;140;0.00020410004071891308;1945;396;#21918C
Tri a peigne;140;0.000202300027012825;1806;400;#21918C
Tri a peigne;140;0.00013619998935610056;1806;385;#21918C
Tri a peigne;140;0.000458399998024106;1806;377;#21918C
Tri a peigne;140;0.00028690003091469407;1945;432;#21918C
Tri a peigne;140;0.00026949995663017035;1945;381;#21918C
Tri a peigne;140;0.00020559999393299222;1806;400;#21918C
Tri a peigne;140;0.00020410004071891308;1806;419;#21918C
Tri a peigne;141;0.00020619999850168824;1960;410;#21918C
Tri a peigne;142;0.00021899997955188155;2117;404;#21918C
Tri a peigne;143;0.00023100001271814108;2267;444;#21918C
Tri a peigne;144;0.00021700002253055573;2143;439;#21918C
Tri a peigne;145;0.00022410001838579774;2154;439;#21918C
Tri a peigne;146;0.00021089997608214617;2024;411;#21918C
Tri a peigne;147;0.00019799999427050352;1894;426;#21918C
Tri a peigne;148;0.00028199999360367656;2057;423;#21918C
Tri a peigne;149;0.00023710000095888972;2220;444;#21918C
Tri a peigne;150;0.00022899999748915434;2077;435;#21918C
Tri a peigne;150;0.0005303999641910195;2077;442;#21918C
Tri a peigne;150;0.00035099999513477087;2226;467;#21918C
Tri a peigne;150;0.00014459999511018395;2077;440;#21918C
Tri a peigne;150;0.00027979997685179114;2077;399;#21918C
Tri a peigne;150;0.00021929998183622956;2077;450;#21918C
Tri a peigne;150;0.00022489996626973152;2077;452;#21918C
Tri a peigne;150;0.0003964999923482537;2226;465;#21918C
Tri a peigne;150;0.00021959998412057757;2077;424;#21918C
Tri a peigne;150;0.0002569000353105366;2375;459;#21918C
Tri a peigne;150;0.00017749995458871126;2375;483;#21918C
Tri a peigne;150;0.0005176999839022756;2077;402;#21918C
Tri a peigne;150;0.00031910004327073693;2077;448;#21918C
Tri a peigne;150;0.0003370000049471855;2375;437;#21918C
Tri a peigne;150;0.00024770002346485853;2226;460;#21918C
Tri a peigne;150;0.000235699990298599;2077;446;#21918C
Tri a peigne;151;0.000229199999012053;2239;462;#21918C
Tri a peigne;152;0.00021740002557635307;2106;435;#21918C
Tri a peigne;153;0.0003394000232219696;2575;451;#21918C
Tri a peigne;154;0.00025560002541169524;2288;492;#21918C
Tri a peigne;155;0.0003161000204272568;3073;544;#21918C
Tri a peigne;156;0.000229199999012053;2164;473;#21918C
Tri a peigne;157;0.00024780002422630787;2181;468;#21918C
Tri a peigne;158;0.00023180001880973577;2192;484;#21918C
Tri a peigne;159;0.00023090001195669174;2208;471;#21918C
Tri a peigne;160;0.00024560000747442245;2217;491;#21918C
Tri a peigne;160;0.0005720999906770885;2217;512;#21918C
Tri a peigne;160;0.00034249998861923814;2217;484;#21918C
Tri a peigne;160;0.000159399991389364;2217;463;#21918C
Tri a peigne;160;0.0003942999755963683;2853;505;#21918C
Tri a peigne;160;0.00024259998463094234;2376;449;#21918C
Tri a peigne;160;0.00028059998294338584;2217;441;#21918C
Tri a peigne;160;0.00022719998378306627;2217;488;#21918C
Tri a peigne;160;0.00024670001585036516;2376;471;#21918C
